1.000000000000000000e+02,5.861999999999999744e+01,4.839000000000000057e+01,4.857000000000000028e+01,5.925999999999999801e+01,5.000000000000000000e+01,5.882000000000000028e+01,4.571000000000000085e+01,5.517000000000000171e+01,4.828000000000000114e+01,4.285999999999999943e+01,3.889000000000000057e+01,4.721999999999999886e+01,4.117999999999999972e+01,3.635999999999999943e+01,5.806000000000000227e+01,4.285999999999999943e+01,4.667000000000000171e+01,4.117999999999999972e+01,6.207000000000000028e+01,4.117999999999999972e+01,3.157999999999999829e+01,7.406999999999999318e+01,5.806000000000000227e+01,5.806000000000000227e+01,3.810000000000000142e+01,5.806000000000000227e+01,5.806000000000000227e+01,3.810000000000000142e+01,3.810000000000000142e+01,3.810000000000000142e+01,3.810000000000000142e+01,3.810000000000000142e+01,3.939000000000000057e+01,5.925999999999999801e+01,4.167000000000000171e+01,5.925999999999999801e+01,5.925999999999999801e+01,5.925999999999999801e+01,3.810000000000000142e+01,4.285999999999999943e+01
5.861999999999999744e+01,1.000000000000000000e+02,6.153999999999999915e+01,4.117999999999999972e+01,6.250000000000000000e+01,5.185000000000000142e+01,4.706000000000000227e+01,5.160999999999999943e+01,6.400000000000000000e+01,7.726999999999999602e+01,4.375000000000000000e+01,4.839000000000000057e+01,4.847999999999999687e+01,5.714000000000000057e+01,5.768999999999999773e+01,6.071000000000000085e+01,5.332999999999999829e+01,6.000000000000000000e+01,4.667000000000000171e+01,4.828000000000000114e+01,5.714000000000000057e+01,3.142999999999999972e+01,5.925999999999999801e+01,6.071000000000000085e+01,6.071000000000000085e+01,4.210999999999999943e+01,6.071000000000000085e+01,6.071000000000000085e+01,4.210999999999999943e+01,4.210999999999999943e+01,4.210999999999999943e+01,4.210999999999999943e+01,4.210999999999999943e+01,5.556000000000000227e+01,6.250000000000000000e+01,5.160999999999999943e+01,5.600000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,4.210999999999999943e+01,5.332999999999999829e+01
4.839000000000000057e+01,6.153999999999999915e+01,1.000000000000000000e+02,4.117999999999999972e+01,6.250000000000000000e+01,5.185000000000000142e+01,4.706000000000000227e+01,4.242000000000000171e+01,5.185000000000000142e+01,6.250000000000000000e+01,3.939000000000000057e+01,3.528999999999999915e+01,4.000000000000000000e+01,5.171999999999999886e+01,5.768999999999999773e+01,5.000000000000000000e+01,4.375000000000000000e+01,4.814999999999999858e+01,5.171999999999999886e+01,4.828000000000000114e+01,5.171999999999999886e+01,2.778000000000000114e+01,5.925999999999999801e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.846000000000000085e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.846000000000000085e+01,3.846000000000000085e+01,3.846000000000000085e+01,3.846000000000000085e+01,3.846000000000000085e+01,6.153999999999999915e+01,6.250000000000000000e+01,4.242000000000000171e+01,5.600000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,3.846000000000000085e+01,4.375000000000000000e+01
4.857000000000000028e+01,4.117999999999999972e+01,4.117999999999999972e+01,1.000000000000000000e+02,4.515999999999999659e+01,3.824000000000000199e+01,4.736999999999999744e+01,3.946999999999999886e+01,4.242000000000000171e+01,4.061999999999999744e+01,3.332999999999999829e+01,4.053999999999999915e+01,4.864999999999999858e+01,3.514000000000000057e+01,3.428999999999999915e+01,3.784000000000000341e+01,4.443999999999999773e+01,3.528999999999999915e+01,3.889000000000000057e+01,5.806000000000000227e+01,3.514000000000000057e+01,2.682999999999999829e+01,4.847999999999999687e+01,3.784000000000000341e+01,3.784000000000000341e+01,3.953000000000000114e+01,3.784000000000000341e+01,3.784000000000000341e+01,3.953000000000000114e+01,3.953000000000000114e+01,3.953000000000000114e+01,3.953000000000000114e+01,3.953000000000000114e+01,3.332999999999999829e+01,4.515999999999999659e+01,4.721999999999999886e+01,4.061999999999999744e+01,4.515999999999999659e+01,4.515999999999999659e+01,3.953000000000000114e+01,4.443999999999999773e+01
5.925999999999999801e+01,6.250000000000000000e+01,6.250000000000000000e+01,4.515999999999999659e+01,1.000000000000000000e+02,4.614999999999999858e+01,5.160999999999999943e+01,5.714000000000000057e+01,5.832999999999999829e+01,6.364000000000000057e+01,4.828000000000000114e+01,4.332999999999999829e+01,4.375000000000000000e+01,4.642999999999999972e+01,5.200000000000000000e+01,5.000000000000000000e+01,4.332999999999999829e+01,6.086999999999999744e+01,4.642999999999999972e+01,7.390999999999999659e+01,4.642999999999999972e+01,4.332999999999999829e+01,6.667000000000000171e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.784000000000000341e+01,5.000000000000000000e+01,5.000000000000000000e+01,3.784000000000000341e+01,3.784000000000000341e+01,3.784000000000000341e+01,3.784000000000000341e+01,3.784000000000000341e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.193999999999999773e+01,8.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,3.784000000000000341e+01,4.332999999999999829e+01
5.000000000000000000e+01,5.185000000000000142e+01,5.185000000000000142e+01,3.824000000000000199e+01,4.614999999999999858e+01,1.000000000000000000e+02,5.311999999999999744e+01,5.332999999999999829e+01,6.667000000000000171e+01,5.200000000000000000e+01,6.667000000000000171e+01,2.857000000000000028e+01,5.484000000000000341e+01,7.200000000000000000e+01,4.814999999999999858e+01,5.714000000000000057e+01,4.061999999999999744e+01,5.600000000000000000e+01,4.828000000000000114e+01,4.482999999999999829e+01,7.200000000000000000e+01,3.235000000000000142e+01,6.153999999999999915e+01,5.714000000000000057e+01,5.714000000000000057e+01,3.589999999999999858e+01,5.714000000000000057e+01,5.714000000000000057e+01,3.589999999999999858e+01,3.589999999999999858e+01,3.589999999999999858e+01,3.589999999999999858e+01,3.589999999999999858e+01,7.826000000000000512e+01,4.614999999999999858e+01,4.839000000000000057e+01,5.200000000000000000e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.589999999999999858e+01,4.061999999999999744e+01
5.882000000000000028e+01,4.706000000000000227e+01,4.706000000000000227e+01,4.736999999999999744e+01,5.160999999999999943e+01,5.311999999999999744e+01,1.000000000000000000e+02,4.864999999999999858e+01,4.411999999999999744e+01,4.688000000000000256e+01,5.882000000000000028e+01,3.846000000000000085e+01,5.000000000000000000e+01,5.293999999999999773e+01,3.610999999999999943e+01,3.946999999999999886e+01,3.500000000000000000e+01,3.714000000000000057e+01,3.332999999999999829e+01,5.938000000000000256e+01,5.293999999999999773e+01,4.210999999999999943e+01,5.454999999999999716e+01,3.946999999999999886e+01,3.946999999999999886e+01,4.090999999999999659e+01,3.946999999999999886e+01,3.946999999999999886e+01,4.090999999999999659e+01,4.090999999999999659e+01,4.090999999999999659e+01,4.090999999999999659e+01,4.090999999999999659e+01,5.152000000000000313e+01,5.160999999999999943e+01,4.864999999999999858e+01,4.688000000000000256e+01,5.160999999999999943e+01,5.160999999999999943e+01,4.090999999999999659e+01,3.500000000000000000e+01
4.571000000000000085e+01,5.160999999999999943e+01,4.242000000000000171e+01,3.946999999999999886e+01,5.714000000000000057e+01,5.332999999999999829e+01,4.864999999999999858e+01,1.000000000000000000e+02,5.332999999999999829e+01,4.667000000000000171e+01,5.454999999999999716e+01,3.076999999999999957e+01,6.364000000000000057e+01,5.311999999999999744e+01,4.375000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.847999999999999687e+01,5.000000000000000000e+01,5.311999999999999744e+01,4.167000000000000171e+01,4.545000000000000284e+01,5.625000000000000000e+01,5.625000000000000000e+01,4.750000000000000000e+01,5.625000000000000000e+01,5.625000000000000000e+01,4.750000000000000000e+01,4.750000000000000000e+01,4.750000000000000000e+01,4.750000000000000000e+01,4.750000000000000000e+01,5.667000000000000171e+01,5.714000000000000057e+01,4.443999999999999773e+01,4.667000000000000171e+01,5.714000000000000057e+01,5.714000000000000057e+01,4.750000000000000000e+01,5.000000000000000000e+01
5.517000000000000171e+01,6.400000000000000000e+01,5.185000000000000142e+01,4.242000000000000171e+01,5.832999999999999829e+01,6.667000000000000171e+01,4.411999999999999744e+01,5.332999999999999829e+01,1.000000000000000000e+02,7.273000000000000398e+01,5.000000000000000000e+01,3.635999999999999943e+01,4.545000000000000284e+01,5.925999999999999801e+01,6.000000000000000000e+01,6.296000000000000085e+01,4.061999999999999744e+01,8.570999999999999375e+01,4.828000000000000114e+01,5.000000000000000000e+01,5.925999999999999801e+01,2.857000000000000028e+01,6.800000000000000000e+01,6.296000000000000085e+01,6.296000000000000085e+01,4.721999999999999886e+01,6.296000000000000085e+01,6.296000000000000085e+01,4.721999999999999886e+01,4.721999999999999886e+01,4.721999999999999886e+01,4.721999999999999886e+01,4.721999999999999886e+01,5.768999999999999773e+01,5.832999999999999829e+01,4.839000000000000057e+01,7.273000000000000398e+01,5.832999999999999829e+01,5.832999999999999829e+01,4.721999999999999886e+01,4.061999999999999744e+01
4.828000000000000114e+01,7.726999999999999602e+01,6.250000000000000000e+01,4.061999999999999744e+01,6.364000000000000057e+01,5.200000000000000000e+01,4.688000000000000256e+01,4.667000000000000171e+01,7.273000000000000398e+01,1.000000000000000000e+02,4.332999999999999829e+01,3.871000000000000085e+01,4.375000000000000000e+01,5.768999999999999773e+01,5.832999999999999829e+01,5.000000000000000000e+01,4.332999999999999829e+01,6.818000000000000682e+01,4.138000000000000256e+01,4.814999999999999858e+01,5.768999999999999773e+01,3.030000000000000071e+01,5.385000000000000142e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01,5.000000000000000000e+01,4.571000000000000085e+01,4.571000000000000085e+01,4.571000000000000085e+01,4.571000000000000085e+01,4.571000000000000085e+01,5.600000000000000000e+01,6.364000000000000057e+01,5.171999999999999886e+01,6.364000000000000057e+01,6.364000000000000057e+01,6.364000000000000057e+01,4.571000000000000085e+01,4.332999999999999829e+01
