1.000000000000000000e+02,1.364000000000000057e+01,4.349999999999999645e+00,9.089999999999999858e+00,5.559999999999999609e+00,1.364000000000000057e+01,1.364000000000000057e+01,5.709999999999999964e+00,2.941000000000000014e+01,3.120000000000000107e+00
1.364000000000000057e+01,1.000000000000000000e+02,1.071000000000000085e+01,3.478000000000000114e+01,3.229999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.330000000000000071e+00,1.153999999999999915e+01,8.109999999999999432e+00
4.349999999999999645e+00,1.071000000000000085e+01,1.000000000000000000e+02,1.538000000000000078e+01,1.610000000000000098e+00,1.071000000000000085e+01,1.071000000000000085e+01,2.379999999999999893e+00,7.690000000000000391e+00,8.330000000000000071e+00
9.089999999999999858e+00,3.478000000000000114e+01,1.538000000000000078e+01,1.000000000000000000e+02,1.610000000000000098e+00,3.478000000000000114e+01,3.478000000000000114e+01,2.379999999999999893e+00,3.700000000000000178e+00,1.471000000000000085e+01
5.559999999999999609e+00,3.229999999999999982e+00,1.610000000000000098e+00,1.610000000000000098e+00,1.000000000000000000e+02,3.229999999999999982e+00,3.229999999999999982e+00,1.330000000000000071e+00,5.169999999999999929e+00,2.859999999999999876e+00
1.364000000000000057e+01,0.000000000000000000e+00,1.071000000000000085e+01,3.478000000000000114e+01,3.229999999999999982e+00,1.000000000000000000e+02,0.000000000000000000e+00,2.330000000000000071e+00,1.153999999999999915e+01,8.109999999999999432e+00
1.364000000000000057e+01,0.000000000000000000e+00,1.071000000000000085e+01,3.478000000000000114e+01,3.229999999999999982e+00,0.000000000000000000e+00,1.000000000000000000e+02,2.330000000000000071e+00,1.153999999999999915e+01,8.109999999999999432e+00
5.709999999999999964e+00,2.330000000000000071e+00,2.379999999999999893e+00,2.379999999999999893e+00,1.330000000000000071e+00,2.330000000000000071e+00,2.330000000000000071e+00,1.000000000000000000e+02,1.081000000000000050e+01,4.000000000000000000e+00
2.941000000000000014e+01,1.153999999999999915e+01,7.690000000000000391e+00,3.700000000000000178e+00,5.169999999999999929e+00,1.153999999999999915e+01,1.153999999999999915e+01,1.081000000000000050e+01,1.000000000000000000e+02,5.709999999999999964e+00
3.120000000000000107e+00,8.109999999999999432e+00,8.330000000000000071e+00,1.471000000000000085e+01,2.859999999999999876e+00,8.109999999999999432e+00,8.109999999999999432e+00,4.000000000000000000e+00,5.709999999999999964e+00,1.000000000000000000e+02
