1.000000000000000000e+02,2.332999999999999829e+01,1.211999999999999922e+01,1.851999999999999957e+01,1.551999999999999957e+01,2.332999999999999829e+01,2.332999999999999829e+01,1.860000000000000142e+01,5.652000000000000313e+01,1.578999999999999915e+01
2.332999999999999829e+01,1.000000000000000000e+02,3.125000000000000000e+01,5.417000000000000171e+01,9.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.660000000000000142e+00,1.714000000000000057e+01,1.951000000000000156e+01
1.211999999999999922e+01,3.125000000000000000e+01,1.000000000000000000e+02,3.703999999999999915e+01,4.349999999999999645e+00,3.125000000000000000e+01,3.125000000000000000e+01,5.660000000000000142e+00,1.081000000000000050e+01,1.951000000000000156e+01
1.851999999999999957e+01,5.417000000000000171e+01,3.703999999999999915e+01,1.000000000000000000e+02,6.349999999999999645e+00,5.417000000000000171e+01,5.417000000000000171e+01,2.000000000000000000e+00,1.250000000000000000e+01,2.221999999999999886e+01
1.551999999999999957e+01,9.089999999999999858e+00,4.349999999999999645e+00,6.349999999999999645e+00,1.000000000000000000e+02,9.089999999999999858e+00,9.089999999999999858e+00,8.859999999999999432e+00,1.269999999999999929e+01,1.285999999999999943e+01
2.332999999999999829e+01,0.000000000000000000e+00,3.125000000000000000e+01,5.417000000000000171e+01,9.089999999999999858e+00,1.000000000000000000e+02,0.000000000000000000e+00,5.660000000000000142e+00,1.714000000000000057e+01,1.951000000000000156e+01
2.332999999999999829e+01,0.000000000000000000e+00,3.125000000000000000e+01,5.417000000000000171e+01,9.089999999999999858e+00,0.000000000000000000e+00,1.000000000000000000e+02,5.660000000000000142e+00,1.714000000000000057e+01,1.951000000000000156e+01
1.860000000000000142e+01,5.660000000000000142e+00,5.660000000000000142e+00,2.000000000000000000e+00,8.859999999999999432e+00,5.660000000000000142e+00,5.660000000000000142e+00,1.000000000000000000e+02,2.791000000000000014e+01,3.279999999999999805e+00
5.652000000000000313e+01,1.714000000000000057e+01,1.081000000000000050e+01,1.250000000000000000e+01,1.269999999999999929e+01,1.714000000000000057e+01,1.714000000000000057e+01,2.791000000000000014e+01,1.000000000000000000e+02,9.089999999999999858e+00
1.578999999999999915e+01,1.951000000000000156e+01,1.951000000000000156e+01,2.221999999999999886e+01,1.285999999999999943e+01,1.951000000000000156e+01,1.951000000000000156e+01,3.279999999999999805e+00,9.089999999999999858e+00,1.000000000000000000e+02
