1.000000000000000000e+02,9.145299145299145493e+01,9.285714285714286120e+01,6.666666666666667140e+01,5.042735042735042583e+01,6.923076923076922640e+01,5.555555555555555713e+01,4.871794871794872250e+01,4.871794871794872250e+01,3.884297520661157677e+01,3.884297520661157677e+01,3.884297520661157677e+01,3.884297520661157677e+01,5.042735042735042583e+01,3.884297520661157677e+01,3.884297520661157677e+01,3.884297520661157677e+01,7.264957264957264726e+01,3.884297520661157677e+01,3.884297520661157677e+01,6.324786324786324343e+01,5.042735042735042583e+01,6.410256410256410220e+01,4.871794871794872250e+01,3.884297520661157677e+01
9.145299145299145493e+01,1.000000000000000000e+02,8.492063492063492447e+01,7.196261682242990787e+01,5.514018691588784549e+01,7.476635514018693129e+01,6.000000000000000000e+01,5.233644859813084338e+01,5.233644859813084338e+01,4.628099173553719226e+01,4.628099173553719226e+01,4.628099173553719226e+01,4.628099173553719226e+01,5.514018691588784549e+01,4.628099173553719226e+01,4.628099173553719226e+01,4.628099173553719226e+01,7.943925233644858963e+01,4.628099173553719226e+01,4.628099173553719226e+01,6.915887850467289866e+01,5.514018691588784549e+01,6.875000000000000000e+01,5.233644859813084338e+01,4.628099173553719226e+01
9.285714285714286120e+01,8.492063492063492447e+01,1.000000000000000000e+02,6.190476190476190510e+01,4.841269841269840413e+01,6.428571428571427759e+01,5.634920634920634797e+01,4.841269841269840413e+01,4.841269841269840413e+01,3.730158730158730407e+01,3.730158730158730407e+01,3.730158730158730407e+01,3.730158730158730407e+01,4.841269841269840413e+01,3.730158730158730407e+01,3.730158730158730407e+01,3.730158730158730407e+01,6.904761904761905100e+01,3.730158730158730407e+01,3.730158730158730407e+01,6.269841269841269593e+01,4.841269841269840413e+01,6.111111111111111427e+01,4.841269841269840413e+01,3.730158730158730407e+01
6.666666666666667140e+01,7.196261682242990787e+01,6.190476190476190510e+01,1.000000000000000000e+02,5.975609756097560421e+01,7.102803738317757620e+01,6.727272727272726627e+01,5.567010309278350633e+01,5.567010309278350633e+01,4.876033057851240216e+01,4.876033057851240216e+01,4.876033057851240216e+01,4.876033057851240216e+01,5.975609756097560421e+01,4.876033057851240216e+01,4.876033057851240216e+01,4.876033057851240216e+01,8.404255319148936110e+01,4.876033057851240216e+01,4.876033057851240216e+01,8.282828282828282340e+01,5.975609756097560421e+01,6.696428571428572241e+01,5.567010309278350633e+01,4.876033057851240216e+01
5.042735042735042583e+01,5.514018691588784549e+01,4.841269841269840413e+01,5.975609756097560421e+01,1.000000000000000000e+02,5.420560747663552092e+01,5.727272727272727337e+01,4.948453608247422864e+01,4.948453608247422864e+01,4.710743801652892415e+01,4.710743801652892415e+01,4.710743801652892415e+01,4.710743801652892415e+01,1.000000000000000000e+02,4.710743801652892415e+01,4.710743801652892415e+01,4.710743801652892415e+01,5.638297872340424988e+01,4.710743801652892415e+01,4.710743801652892415e+01,6.060606060606060908e+01,1.000000000000000000e+02,5.535714285714286120e+01,4.948453608247422864e+01,4.710743801652892415e+01
6.923076923076922640e+01,7.476635514018693129e+01,6.428571428571427759e+01,7.102803738317757620e+01,5.420560747663552092e+01,1.000000000000000000e+02,5.727272727272727337e+01,4.953271028037383417e+01,4.953271028037383417e+01,4.545454545454546036e+01,4.545454545454546036e+01,4.545454545454546036e+01,4.545454545454546036e+01,5.420560747663552092e+01,4.545454545454546036e+01,4.545454545454546036e+01,4.545454545454546036e+01,7.196261682242990787e+01,4.545454545454546036e+01,4.545454545454546036e+01,7.383177570093457120e+01,5.420560747663552092e+01,6.517857142857143060e+01,4.953271028037383417e+01,4.545454545454546036e+01
5.555555555555555713e+01,6.000000000000000000e+01,5.634920634920634797e+01,6.727272727272726627e+01,5.727272727272727337e+01,5.727272727272727337e+01,1.000000000000000000e+02,5.636363636363637397e+01,5.636363636363637397e+01,4.793388429752065605e+01,4.793388429752065605e+01,4.793388429752065605e+01,4.793388429752065605e+01,5.727272727272727337e+01,4.793388429752065605e+01,4.793388429752065605e+01,4.793388429752065605e+01,6.818181818181818699e+01,4.793388429752065605e+01,4.793388429752065605e+01,7.363636363636362603e+01,5.727272727272727337e+01,6.964285714285713880e+01,5.636363636363637397e+01,4.793388429752065605e+01
4.871794871794872250e+01,5.233644859813084338e+01,4.841269841269840413e+01,5.567010309278350633e+01,4.948453608247422864e+01,4.953271028037383417e+01,5.636363636363637397e+01,1.000000000000000000e+02,1.000000000000000000e+02,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,4.948453608247422864e+01,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,5.463917525773196360e+01,6.033057851239669134e+01,6.033057851239669134e+01,5.353535353535353636e+01,4.948453608247422864e+01,5.178571428571427759e+01,1.000000000000000000e+02,6.033057851239669134e+01
4.871794871794872250e+01,5.233644859813084338e+01,4.841269841269840413e+01,5.567010309278350633e+01,4.948453608247422864e+01,4.953271028037383417e+01,5.636363636363637397e+01,1.000000000000000000e+02,1.000000000000000000e+02,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,4.948453608247422864e+01,6.033057851239669134e+01,6.033057851239669134e+01,6.033057851239669134e+01,5.463917525773196360e+01,6.033057851239669134e+01,6.033057851239669134e+01,5.353535353535353636e+01,4.948453608247422864e+01,5.178571428571427759e+01,1.000000000000000000e+02,6.033057851239669134e+01
3.884297520661157677e+01,4.628099173553719226e+01,3.730158730158730407e+01,4.876033057851240216e+01,4.710743801652892415e+01,4.545454545454546036e+01,4.793388429752065605e+01,6.033057851239669134e+01,6.033057851239669134e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,4.710743801652892415e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,5.206611570247934395e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.876033057851240216e+01,4.710743801652892415e+01,5.123966942148761206e+01,6.033057851239669134e+01,1.000000000000000000e+02
