1.000000000000000000e+02,4.090909090909090651e+01,4.864864864864865268e+01,4.690265486725662925e+01,8.413461538461538680e+01,4.090909090909090651e+01,4.090909090909090651e+01,6.894409937888200091e+01,8.470588235294117396e+01,6.168831168831167844e+01
4.090909090909090651e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,7.500000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.472049689440993347e+01,4.363636363636364024e+01,4.740259740259740084e+01
4.864864864864865268e+01,5.315315315315315559e+01,1.000000000000000000e+02,6.637168141592920279e+01,7.451923076923077360e+01,5.315315315315315559e+01,5.315315315315315559e+01,4.099378881987577472e+01,4.594594594594594383e+01,4.675324675324675638e+01
4.690265486725662925e+01,6.460176991150441950e+01,6.637168141592920279e+01,1.000000000000000000e+02,7.451923076923077360e+01,6.460176991150441950e+01,6.460176991150441950e+01,4.596273291925465543e+01,4.690265486725662925e+01,5.519480519480519831e+01
8.413461538461538680e+01,7.500000000000000000e+01,7.451923076923077360e+01,7.451923076923077360e+01,1.000000000000000000e+02,7.500000000000000000e+01,7.500000000000000000e+01,6.250000000000000000e+01,8.197115384615383959e+01,6.586538461538461320e+01
4.090909090909090651e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,7.500000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.472049689440993347e+01,4.363636363636364024e+01,4.740259740259740084e+01
4.090909090909090651e+01,1.000000000000000000e+02,5.315315315315315559e+01,6.460176991150441950e+01,7.500000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02,4.472049689440993347e+01,4.363636363636364024e+01,4.740259740259740084e+01
6.894409937888200091e+01,4.472049689440993347e+01,4.099378881987577472e+01,4.596273291925465543e+01,6.250000000000000000e+01,4.472049689440993347e+01,4.472049689440993347e+01,1.000000000000000000e+02,6.521739130434782794e+01,4.534161490683229800e+01
8.470588235294117396e+01,4.363636363636364024e+01,4.594594594594594383e+01,4.690265486725662925e+01,8.197115384615383959e+01,4.363636363636364024e+01,4.363636363636364024e+01,6.521739130434782794e+01,1.000000000000000000e+02,5.649350649350649434e+01
6.168831168831167844e+01,4.740259740259740084e+01,4.675324675324675638e+01,5.519480519480519831e+01,6.586538461538461320e+01,4.740259740259740084e+01,4.740259740259740084e+01,4.534161490683229800e+01,5.649350649350649434e+01,1.000000000000000000e+02
