1.000000000000000000e+02,3.528999999999999915e+01,2.353000000000000114e+01,1.071000000000000085e+01,1.905000000000000071e+01,2.941000000000000014e+01,1.600000000000000000e+01,3.000000000000000000e+01,2.941000000000000014e+01,1.667000000000000171e+01,2.000000000000000000e+01,7.139999999999999680e+00,1.817999999999999972e+01,1.667000000000000171e+01,2.000000000000000000e+01,3.889000000000000057e+01,2.380999999999999872e+01,2.105000000000000071e+01,2.941000000000000014e+01,2.778000000000000114e+01,1.667000000000000171e+01,1.142999999999999972e+01,3.528999999999999915e+01,3.889000000000000057e+01,3.889000000000000057e+01,1.290000000000000036e+01,3.889000000000000057e+01,3.889000000000000057e+01,1.290000000000000036e+01,1.290000000000000036e+01,1.290000000000000036e+01,1.290000000000000036e+01,1.290000000000000036e+01,2.353000000000000114e+01,1.905000000000000071e+01,1.428999999999999915e+01,2.778000000000000114e+01,1.905000000000000071e+01,1.905000000000000071e+01,1.290000000000000036e+01,2.380999999999999872e+01
3.528999999999999915e+01,1.000000000000000000e+02,3.332999999999999829e+01,1.538000000000000078e+01,2.632000000000000028e+01,3.125000000000000000e+01,2.173999999999999844e+01,3.157999999999999829e+01,3.125000000000000000e+01,3.332999999999999829e+01,2.778000000000000114e+01,1.600000000000000000e+01,1.905000000000000071e+01,2.500000000000000000e+01,3.528999999999999915e+01,3.332999999999999829e+01,3.157999999999999829e+01,2.221999999999999886e+01,4.000000000000000000e+01,2.941000000000000014e+01,2.500000000000000000e+01,1.175999999999999979e+01,3.750000000000000000e+01,3.332999999999999829e+01,3.332999999999999829e+01,2.142999999999999972e+01,3.332999999999999829e+01,3.332999999999999829e+01,2.142999999999999972e+01,2.142999999999999972e+01,2.142999999999999972e+01,2.142999999999999972e+01,2.142999999999999972e+01,3.332999999999999829e+01,2.632000000000000028e+01,2.105000000000000071e+01,2.941000000000000014e+01,2.632000000000000028e+01,2.632000000000000028e+01,2.142999999999999972e+01,3.157999999999999829e+01
2.353000000000000114e+01,3.332999999999999829e+01,1.000000000000000000e+02,1.667000000000000171e+01,2.941000000000000014e+01,3.571000000000000085e+01,1.817999999999999972e+01,2.778000000000000114e+01,3.571000000000000085e+01,2.857000000000000028e+01,3.125000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01,3.125000000000000000e+01,2.221999999999999886e+01,2.778000000000000114e+01,2.500000000000000000e+01,3.571000000000000085e+01,3.332999999999999829e+01,2.000000000000000000e+01,9.089999999999999858e+00,4.285999999999999943e+01,2.221999999999999886e+01,2.221999999999999886e+01,1.428999999999999915e+01,2.221999999999999886e+01,2.221999999999999886e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.428999999999999915e+01,3.846000000000000085e+01,2.941000000000000014e+01,1.052999999999999936e+01,3.332999999999999829e+01,2.941000000000000014e+01,2.941000000000000014e+01,1.428999999999999915e+01,2.778000000000000114e+01
1.071000000000000085e+01,1.538000000000000078e+01,1.667000000000000171e+01,1.000000000000000000e+02,1.428999999999999915e+01,1.600000000000000000e+01,1.612999999999999901e+01,1.378999999999999915e+01,1.600000000000000000e+01,1.667000000000000171e+01,1.481000000000000050e+01,8.820000000000000284e+00,1.000000000000000000e+01,7.690000000000000391e+00,1.481000000000000050e+01,1.851999999999999957e+01,2.221999999999999886e+01,1.110999999999999943e+01,2.082999999999999829e+01,1.538000000000000078e+01,7.690000000000000391e+00,6.980000000000000426e+00,1.538000000000000078e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.350999999999999979e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.350999999999999979e+01,1.667000000000000171e+01,1.428999999999999915e+01,1.071000000000000085e+01,1.538000000000000078e+01,1.428999999999999915e+01,1.428999999999999915e+01,1.350999999999999979e+01,2.221999999999999886e+01
1.905000000000000071e+01,2.632000000000000028e+01,2.941000000000000014e+01,1.428999999999999915e+01,1.000000000000000000e+02,2.778000000000000114e+01,2.000000000000000000e+01,2.857000000000000028e+01,5.332999999999999829e+01,3.750000000000000000e+01,3.157999999999999829e+01,6.900000000000000355e+00,1.250000000000000000e+01,1.578999999999999915e+01,2.500000000000000000e+01,1.817999999999999972e+01,2.273000000000000043e+01,4.117999999999999972e+01,2.778000000000000114e+01,3.332999999999999829e+01,1.578999999999999915e+01,1.428999999999999915e+01,2.632000000000000028e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.250000000000000000e+01,1.817999999999999972e+01,1.817999999999999972e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,1.250000000000000000e+01,2.941000000000000014e+01,0.000000000000000000e+00,8.699999999999999289e+00,7.143000000000000682e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+01,2.273000000000000043e+01
2.941000000000000014e+01,3.125000000000000000e+01,3.571000000000000085e+01,1.600000000000000000e+01,2.778000000000000114e+01,1.000000000000000000e+02,1.739000000000000057e+01,4.117999999999999972e+01,4.285999999999999943e+01,2.667000000000000171e+01,4.667000000000000171e+01,7.690000000000000391e+00,2.000000000000000000e+01,3.571000000000000085e+01,2.941000000000000014e+01,2.778000000000000114e+01,2.632000000000000028e+01,3.125000000000000000e+01,3.332999999999999829e+01,3.125000000000000000e+01,3.571000000000000085e+01,8.820000000000000284e+00,4.000000000000000000e+01,2.778000000000000114e+01,2.778000000000000114e+01,1.378999999999999915e+01,2.778000000000000114e+01,2.778000000000000114e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,4.614999999999999858e+01,2.778000000000000114e+01,1.000000000000000000e+01,4.000000000000000000e+01,2.778000000000000114e+01,2.778000000000000114e+01,1.378999999999999915e+01,2.632000000000000028e+01
1.600000000000000000e+01,2.173999999999999844e+01,1.817999999999999972e+01,1.612999999999999901e+01,2.000000000000000000e+01,1.739000000000000057e+01,1.000000000000000000e+02,1.481000000000000050e+01,2.273000000000000043e+01,2.380999999999999872e+01,2.608999999999999986e+01,6.059999999999999609e+00,1.071000000000000085e+01,2.380999999999999872e+01,2.082999999999999829e+01,1.538000000000000078e+01,1.923000000000000043e+01,1.667000000000000171e+01,1.739000000000000057e+01,1.667000000000000171e+01,2.380999999999999872e+01,1.000000000000000000e+01,2.173999999999999844e+01,1.538000000000000078e+01,1.538000000000000078e+01,1.110999999999999943e+01,1.538000000000000078e+01,1.538000000000000078e+01,1.110999999999999943e+01,1.110999999999999943e+01,1.110999999999999943e+01,1.110999999999999943e+01,1.110999999999999943e+01,3.000000000000000000e+01,2.000000000000000000e+01,1.153999999999999915e+01,2.173999999999999844e+01,2.000000000000000000e+01,2.000000000000000000e+01,1.110999999999999943e+01,1.923000000000000043e+01
3.000000000000000000e+01,3.157999999999999829e+01,2.778000000000000114e+01,1.378999999999999915e+01,2.857000000000000028e+01,4.117999999999999972e+01,1.481000000000000050e+01,1.000000000000000000e+02,2.632000000000000028e+01,2.105000000000000071e+01,2.380999999999999872e+01,6.669999999999999929e+00,4.000000000000000000e+01,1.500000000000000000e+01,2.380999999999999872e+01,2.273000000000000043e+01,2.726999999999999957e+01,1.905000000000000071e+01,3.332999999999999829e+01,3.889000000000000057e+01,1.500000000000000000e+01,7.889999999999999680e+00,2.500000000000000000e+01,2.273000000000000043e+01,2.273000000000000043e+01,1.561999999999999922e+01,2.273000000000000043e+01,2.273000000000000043e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,1.561999999999999922e+01,2.778000000000000114e+01,2.857000000000000028e+01,1.303999999999999915e+01,2.500000000000000000e+01,2.857000000000000028e+01,2.857000000000000028e+01,1.561999999999999922e+01,2.726999999999999957e+01
2.941000000000000014e+01,3.125000000000000000e+01,3.571000000000000085e+01,1.600000000000000000e+01,5.332999999999999829e+01,4.285999999999999943e+01,2.273000000000000043e+01,2.632000000000000028e+01,1.000000000000000000e+02,3.571000000000000085e+01,2.941000000000000014e+01,7.690000000000000391e+00,1.428999999999999915e+01,1.875000000000000000e+01,2.941000000000000014e+01,2.778000000000000114e+01,2.632000000000000028e+01,6.153999999999999915e+01,3.332999999999999829e+01,3.125000000000000000e+01,1.875000000000000000e+01,1.211999999999999922e+01,4.000000000000000000e+01,2.778000000000000114e+01,2.778000000000000114e+01,1.378999999999999915e+01,2.778000000000000114e+01,2.778000000000000114e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,1.378999999999999915e+01,3.571000000000000085e+01,5.332999999999999829e+01,1.000000000000000000e+01,7.500000000000000000e+01,5.332999999999999829e+01,5.332999999999999829e+01,1.378999999999999915e+01,2.632000000000000028e+01
1.667000000000000171e+01,3.332999999999999829e+01,2.857000000000000028e+01,1.667000000000000171e+01,3.750000000000000000e+01,2.667000000000000171e+01,2.380999999999999872e+01,2.105000000000000071e+01,3.571000000000000085e+01,1.000000000000000000e+02,2.353000000000000114e+01,8.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+01,3.125000000000000000e+01,1.578999999999999915e+01,2.105000000000000071e+01,2.500000000000000000e+01,2.667000000000000171e+01,2.500000000000000000e+01,2.000000000000000000e+01,9.089999999999999858e+00,2.500000000000000000e+01,1.578999999999999915e+01,1.578999999999999915e+01,1.851999999999999957e+01,1.578999999999999915e+01,1.578999999999999915e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.851999999999999957e+01,1.851999999999999957e+01,2.857000000000000028e+01,3.750000000000000000e+01,1.052999999999999936e+01,4.285999999999999943e+01,3.750000000000000000e+01,3.750000000000000000e+01,1.851999999999999957e+01,2.105000000000000071e+01
