1.000000000000000000e+02,6.250000000000000000e+00,6.900000000000000355e+00,1.200000000000000000e+01,1.132000000000000028e+01,6.250000000000000000e+00,6.250000000000000000e+00,2.500000000000000000e+01,4.347999999999999687e+01,1.316000000000000014e+01
6.250000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+01,4.545000000000000284e+01,3.279999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.259999999999999787e+00,1.561999999999999922e+01,2.051000000000000156e+01
6.900000000000000355e+00,2.500000000000000000e+01,1.000000000000000000e+02,4.500000000000000000e+01,3.450000000000000178e+00,2.500000000000000000e+01,2.500000000000000000e+01,4.549999999999999822e+00,9.679999999999999716e+00,1.000000000000000000e+01
1.200000000000000000e+01,4.545000000000000284e+01,4.500000000000000000e+01,1.000000000000000000e+02,5.559999999999999609e+00,4.545000000000000284e+01,4.545000000000000284e+01,4.879999999999999893e+00,1.481000000000000050e+01,1.389000000000000057e+01
1.132000000000000028e+01,3.279999999999999805e+00,3.450000000000000178e+00,5.559999999999999609e+00,1.000000000000000000e+02,3.279999999999999805e+00,3.279999999999999805e+00,4.230000000000000426e+00,6.900000000000000355e+00,1.076999999999999957e+01
6.250000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.545000000000000284e+01,3.279999999999999805e+00,1.000000000000000000e+02,0.000000000000000000e+00,4.259999999999999787e+00,1.561999999999999922e+01,2.051000000000000156e+01
6.250000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,4.545000000000000284e+01,3.279999999999999805e+00,0.000000000000000000e+00,1.000000000000000000e+02,4.259999999999999787e+00,1.561999999999999922e+01,2.051000000000000156e+01
2.500000000000000000e+01,4.259999999999999787e+00,4.549999999999999822e+00,4.879999999999999893e+00,4.230000000000000426e+00,4.259999999999999787e+00,4.259999999999999787e+00,1.000000000000000000e+02,2.632000000000000028e+01,7.410000000000000142e+00
4.347999999999999687e+01,1.561999999999999922e+01,9.679999999999999716e+00,1.481000000000000050e+01,6.900000000000000355e+00,1.561999999999999922e+01,1.561999999999999922e+01,2.632000000000000028e+01,1.000000000000000000e+02,1.500000000000000000e+01
1.316000000000000014e+01,2.051000000000000156e+01,1.000000000000000000e+01,1.389000000000000057e+01,1.076999999999999957e+01,2.051000000000000156e+01,2.051000000000000156e+01,7.410000000000000142e+00,1.500000000000000000e+01,1.000000000000000000e+02
